,angleRotated,color,length,logWidthLengthRatio,x,y,centerX,centerY
0,0.8521328546064177,1.6703334768368256,1.353373867447443,0.8034009693768326,26.305424151579054,30.23150326514959,30,30
1,1.0792494481303543,1.4598685568075092,1.1926442611517143,0.8101183033188527,23.799357346663907,90.64175635178148,30,90
2,0.9531002371829578,1.4708823604679009,1.3254678768096697,0.7110801430945923,28.374039515801837,147.3237741728497,30,150
3,0.7289097535854596,1.5270398383274777,1.1627817129782883,0.8733602457962302,29.6215413667707,202.91226332578654,30,210
4,1.1466907719461632,1.4255142477406106,1.2236385071098712,0.6521506983852714,30.96463978754273,268.2454456720926,30,270
5,1.0771908455342798,1.4221052790785769,1.2480898336907649,0.7482251548201299,35.42129576454695,333.6820277723073,30,330
6,1.1093380524712615,1.5870487296821898,1.315407053904319,0.829398882582747,32.96881414896446,393.33236146371,30,390
7,1.114451750629661,1.735804629666271,1.1150799077883853,0.656369828933914,33.18393523561717,451.12974815079895,30,450
8,1.1493504974614288,1.4743020234386095,1.3637241897829453,0.9740698250690362,23.15287570315873,503.44085465655326,30,510
9,0.7527909355303553,1.5101023692699111,1.1428970403504473,0.9879096338880103,35.86917168005207,569.7476438816625,30,570
10,0.9967455683796205,1.6349135336226241,0.9362891538164002,0.7679304815537137,25.520286676273994,632.9824971546584,30,630
11,1.2522941992469867,1.5778439917360363,1.3116284365786226,0.7639307887822457,26.799341339549017,693.7436257561853,30,690
12,0.981284916965988,1.588605387744471,1.0900301546498734,0.6539982250863839,29.06317310450478,749.6677466177327,30,750
13,0.8140893871859891,1.6326077363771336,1.2477158397007435,0.6887385409603035,31.200476844938343,807.9883063898693,30,810
14,1.0132663773319934,1.5779408394323282,1.0352756472031053,0.8386127901396664,28.277397202520827,859.4649147313452,30,870
15,1.0530919338758002,1.5992330275803737,1.1930367074887154,0.8241831105218725,27.99334112668231,940.6211632716347,30,930
16,0.757593166129142,1.7011935961725215,1.2629704362633023,0.5404697086430374,90.51587535648166,41.99038561886775,90,30
17,1.058236717384781,1.6122167125283757,1.0300069138473993,0.8228434419476929,88.88295253941621,82.60693067285163,90,90
18,0.902800351852041,1.5928975080959487,1.0943807233670115,0.5059787767032544,86.68472412463179,150.8886858958198,90,150
19,0.8120728540789988,1.4236146754983023,1.1748364409378953,0.737698929738115,87.99236150500982,202.35618195764772,90,210
20,1.145001208253235,1.5399659658581855,1.1277758051044269,0.7145841043646266,87.65365560007125,267.30907720763037,90,270
21,0.9644722220801094,1.731012784389583,1.2405652303711616,0.7502606567124731,85.47652450070524,331.20787152415767,90,330
22,1.0555474819217803,1.5185014542783797,1.3573652505718037,0.9955000268921885,92.34833737570492,388.6230233033096,90,390
23,0.859122301232689,1.5063160341669153,1.2752846680100751,0.8178008904233667,84.66637614295324,450.5193314707986,90,450
24,1.1015141648134357,1.6659710960428462,1.3045465790314779,0.7956111302177385,86.39840075322708,507.0091748804972,90,510
25,0.9669828413471198,1.6574235990981934,1.3967472290386733,0.830203188978239,91.72651765976204,571.3461819299126,90,570
26,1.094029980278099,1.8530311839839546,1.2662771073175592,0.9348145787410497,84.33259949992367,625.0295841196174,90,630
27,0.9749878109227081,1.5971589674254292,1.075230364650122,0.5885746508678666,93.9880703393647,690.0231829276238,90,690
28,0.8095979067139665,1.3914467698034636,1.0126296742894132,0.8658567346651017,88.45929283014246,754.7807056585907,90,750
29,0.8206823849531023,1.6561027125856758,1.160831202013599,0.7572673877681763,90.72459597958071,799.63359243569,90,810
