,angleRotated,color,length,logWidthLengthRatio,x,y,centerX,centerY,width,lengthRotatedProjectX,widthRotatedProjectX,lengthRotatedProjectY,widthRotatedProjectY,vertexRightBottom,vertexRightTop,vertexLeftBottom,vertexLeftTop
0,2.1573253221601183,0.3957666646906602,38.34683764553993,-0.4353305045308097,22.565473776491178,30.266903697501863,30,30,24.812351152343833,-21.223957612548674,20.66538353903699,31.937808012982597,-13.732978296484609,"(22, 53)","(1, 39)","(43, 21)","(22, 7)"
1,2.6741315688068097,0.3350524110779329,27.522452055080926,-0.3573579854487128,34.128539161003815,94.36789689275601,30,90,19.252561647655167,-24.569712757187148,8.67561266078443,12.402200698002888,-17.187055447539567,"(26, 109)","(17, 91)","(50, 96)","(42, 79)"
2,2.6260604276904145,0.3572805021777826,29.449411423525504,-0.5108534096362674,29.54259205167509,145.1456938035964,30,150,17.669155894420882,-25.62188494533324,8.710858015520834,14.51850009609052,-15.372703817311535,"(21, 160)","(12, 144)","(46, 145)","(37, 130)"
3,2.369667627050673,0.4652218200026453,30.450158944818572,-0.43709191538268644,29.38429364076363,209.93202197776543,30,210,19.66812487395596,-21.819647905797975,13.718830708273746,21.239471392473977,-14.093573714826572,"(25, 227)","(11, 213)","(47, 206)","(33, 192)"
4,2.4951465422232793,0.43946947930204794,41.48404270804749,-0.2958223221855875,86.3684993781748,23.807375029708222,90,30,30.860792220711158,-33.113787987879824,18.589103020319207,24.988054035815875,-24.63399572521408,"(79, 48)","(60, 23)","(112, 23)","(93, -1)"
5,2.7535067043701202,0.47405969193459874,34.497424345893975,-0.5825308812957881,93.64144651383424,89.14645159450522,90,90,19.26622924708164,-31.932025630268555,7.290676319167169,13.054425519667669,-17.833497363395633,"(81, 104)","(74, 86)","(113, 91)","(105, 73)"
6,2.2981259535976464,0.4031126084810209,35.86927291094224,-0.31688436969153105,92.22239500701897,142.47370817506462,90,150,26.127715606189717,-23.848667690878635,19.516163383591728,26.792644298943255,-17.371726730031277,"(90, 164)","(70, 147)","(113, 137)","(94, 120)"
7,2.1196117840809707,0.4752556790955719,38.39305980122982,-0.32012132912721286,87.29327069355982,207.9034879304059,90,210,27.875701065310952,-20.028776670795853,23.781961161768933,32.75477287315839,-14.542112404416773,"(89, 231)","(65, 217)","(109, 198)","(85, 184)"
8,2.4974903377733457,0.42637094515978397,38.87315857327477,-0.31140867354044605,149.33594918666552,25.344089220141814,150,30,28.471264855023332,-31.08449874961718,17.096449524419885,23.342587580386496,-22.766737493629822,"(142, 48)","(125, 25)","(173, 25)","(156, 2)"
9,2.8202498193546464,0.503080079925394,33.194225226983725,-0.32266637822902544,152.0750344797545,87.5886822436449,150,90,24.039770033282085,-31.495084259313288,7.592743623253858,10.484095379119703,-22.80922592997459,"(140, 104)","(132, 81)","(171, 93)","(164, 70)"
10,2.508893621067989,0.4216684572860393,39.02569340806573,-0.3792784718871738,158.64302960813959,149.84674825504405,150,150,26.707428899992173,-31.471663452388032,15.792730384560985,23.076809691115628,-21.537790635269474,"(150, 172)","(135, 150)","(182, 149)","(166, 127)"
11,2.573260308077366,0.41910415865098094,32.36804344005699,-0.18302238919648936,151.29977337781455,212.38211078401199,150,210,26.954472344660843,-27.27977807315965,14.507632847868276,17.42136459685561,-22.717221848864785,"(144, 232)","(130, 209)","(172, 215)","(157, 192)"
12,2.2447540413534504,0.4821849573981065,43.804052245283536,-0.46214109887573657,215.90511258594367,33.23365489625312,210,30,27.593637788549557,-27.337375636844257,21.560505449953403,34.22664001034288,-17.220727369893517,"(213, 58)","(191, 41)","(240, 24)","(218, 7)"
13,2.2760646523832486,0.4040427696117622,35.08827550189005,-0.480290826833051,209.08768964633416,87.95264679046089,210,90,21.705728601352714,-22.745559361978017,16.5275587669474,26.71753369993705,-14.070481701799745,"(205, 108)","(189, 94)","(228, 81)","(212, 67)"
14,2.587177935575586,0.4327910772994615,26.807964492930058,-0.3963897028044601,208.89731992150487,142.72612430983375,210,150,18.0349099835516,-22.79236477802274,9.494402227564127,14.112939739109894,-15.333437463792473,"(202, 157)","(192, 142)","(225, 143)","(215, 128)"
15,2.34980436571259,0.43398230611442123,39.92106088390218,-0.28311147757512184,211.17963370511262,209.71466652382108,210,210,30.077956123859437,-28.047494429120952,21.40379883916075,28.408258629220022,-21.13198617834004,"(207, 234)","(186, 213)","(235, 206)","(214, 184)"
16,2.6612675150181815,0.4504849722033111,37.475984230542956,-0.21264269970215402,268.6885533717273,31.05023712563208,270,30,30.29726994401905,-33.2353792541826,13.9993852156489,17.316436119437327,-26.86897429461406,"(259, 53)","(245, 26)","(292, 35)","(278, 8)"
17,2.611734765919694,0.40546381839654183,38.891183973755275,-0.3479513534605192,266.60658292030837,86.3745808324881,270,90,27.462357214665843,-33.55838221509396,13.879769748617123,19.656021316282324,-23.69668870351472,"(256, 108)","(242, 84)","(290, 88)","(276, 64)"
18,2.6843821746910255,0.4400914645983351,30.49400842495227,-0.27890100385153815,277.3699614812721,146.06374008909864,270,150,23.072218130130707,-27.3618899087534,10.185157452717604,13.461483218513438,-20.702410900851213,"(268, 163)","(258, 142)","(296, 149)","(285, 128)"
19,2.22699485597618,0.39445149595537415,38.150557829535074,-0.42672314978010323,272.28840117011777,211.66996978695818,270,210,24.89874074867888,-23.276010004783117,19.727702135876257,30.227345582467805,-15.190953206038964,"(270, 234)","(250, 219)","(293, 204)","(274, 188)"
20,2.6194822675067955,0.37215276701989836,32.568236526189274,-0.5352088492177733,323.32052067981385,28.899020694810734,330,30,19.070232748437128,-28.229126048858813,9.510524613392155,16.242120333978875,-16.529479685024146,"(313, 45)","(304, 28)","(342, 29)","(332, 12)"
21,2.8872654348543483,0.43208144601697185,35.46107666602287,-0.4082260965772412,327.88294773831893,93.22941607715568,330,90,23.57553605256688,-34.32039250586111,5.931471099939643,8.921805678066756,-22.817176660499904,"(313, 109)","(307, 86)","(348, 100)","(342, 77)"
22,2.35423236826149,0.47227026507455383,39.966824319495146,-0.1752309155563635,321.9377873079805,144.4888703537092,330,150,33.5426848507652,-28.20530697344809,23.764752348546946,28.316209222262597,-23.67167617237921,"(319, 170)","(295, 146)","(347, 142)","(324, 118)"
23,2.6487217635197045,0.3399120068455228,38.36899819075709,-0.29893653663032926,328.12579031003816,206.06460502507113,330,210,28.454697412630733,-33.80224747728133,13.463540000177725,18.154561070071313,-25.06796552391096,"(317, 227)","(304, 202)","(351, 209)","(338, 184)"
24,2.6718551802245005,0.4641163346679232,36.13585549453585,-0.384879499830986,396.0635078190695,35.82633698465447,390,30,24.591628977970508,-32.221878077612644,11.13145518846591,16.356974826459904,-21.928039610903074,"(385, 54)","(374, 33)","(417, 38)","(406, 16)"
25,2.585838722149574,0.4853075468721516,30.39212277517759,-0.5172285379411107,385.6307823365785,90.14841495886792,390,90,18.118887774927487,-25.818197031545683,9.559233784794474,16.034395181039855,-15.392048065415487,"(377, 105)","(367, 90)","(403, 89)","(393, 74)"
26,2.5121302187480867,0.5825317891304053,32.885696800985976,-0.42383426172424415,391.1534430169783,146.719294735277,390,150,21.524752539533672,-26.582958826981365,12.671843641280285,19.360148607110244,-17.39940661686788,"(384, 165)","(371, 147)","(410, 145)","(398, 128)"
27,2.4475111145983997,0.36187514403819576,28.391588585062635,-0.35297124490567783,393.1280744208414,206.20181983364097,390,210,19.947856217854785,-21.822954566481435,12.760239521833974,18.161524065252507,-15.332751058881575,"(388, 222)","(375, 207)","(410, 204)","(397, 189)"
28,2.3369896969492365,0.4695786269986981,31.48554414610381,-0.22195562935617777,451.143301551703,35.31460360757445,450,30,25.21837499176224,-21.831993862931604,18.17123605196866,22.687078572287987,-17.48635518250655,"(449, 55)","(431, 37)","(471, 32)","(452, 15)"
29,2.4621137863553018,0.3211259717898088,32.19452719241969,-0.38286479359013215,449.9824036994204,79.02245763900282,450,90,21.953611994611297,-25.044132290426134,13.79538018775881,20.23064553994968,-17.077721308334223,"(444, 97)","(430, 80)","(469, 77)","(455, 60)"
30,2.5948983028712695,0.4066375910374806,37.23816990006551,-0.4102753767226732,455.3674603095055,149.60840789300903,450,150,24.70631628753377,-31.810620307019057,12.843979535417397,19.358867043006715,-21.105313411400353,"(445, 169)","(433, 148)","(477, 150)","(464, 129)"
31,2.6938142029261956,0.3626051744404907,37.49520828584845,-0.30965045852825696,455.41038642271525,209.36267068116996,450,210,27.510360721824494,-33.79859983177518,11.910997876120847,16.234078163255386,-24.798146637197476,"(444, 229)","(432, 205)","(478, 213)","(466, 188)"
