,angleRotated,color,length,logWidthLengthRatio,x,y,centerX,centerY,width,lengthRotatedProjectX,widthRotatedProjectX,lengthRotatedProjectY,widthRotatedProjectY,vertexRightBottom,vertexRightTop,vertexLeftBottom,vertexLeftTop
0,1.7144181045195004,0.15211540565811088,17.99744614001391,-0.23413822483830948,220.24180462270465,20.643561574915953,220,20,14.240523128790715,-2.575948078699884,14.093904250789233,17.81214639111592,-2.0382251963923004,"(226, 30)","(211, 28)","(228, 12)","(214, 10)"
1,1.7220516611435916,0.146423978041407,17.806331586022722,-0.23876848917166968,223.37090230332024,61.64464322267479,220,60,14.024216873561418,-2.683044736668093,13.864098239472257,17.603031429058692,-2.1131585181777153,"(228, 71)","(215, 69)","(231, 53)","(217, 51)"
2,1.716113970854468,0.1508483599553762,18.090684881327196,-0.24316711262027768,210.1747624576852,94.47929447357116,220,100,14.185638019813338,-2.619652977001614,14.036120810519293,17.900008317192675,-2.0541758984276224,"(215, 104)","(201, 102)","(218, 86)","(204, 84)"
3,1.7307706391842081,0.15317207090397175,18.085673572536876,-0.2354310931800332,215.28662940262095,139.70790725371185,220,140,14.291843877724173,-2.880918434214721,14.109356690608376,17.854744398835862,-2.27658850089922,"(220, 149)","(206, 147)","(223, 131)","(209, 129)"
4,1.747697567535665,0.150294621832107,17.911558524083205,-0.23111454223742123,222.58777179417135,181.2532270578334,220,180,14.215482532332942,-3.1520764990224666,13.993631985583992,17.632026046542922,-2.501640957272563,"(228, 191)","(214, 188)","(231, 173)","(217, 171)"
5,1.7301941066005115,0.14644979466447636,17.860616745051562,-0.23991120797764753,211.6309905030523,216.75285410472168,220,220,14.050906300488485,-2.8349022730560463,13.872783649709637,17.634198581615156,-2.230211127551818,"(217, 226)","(203, 224)","(219, 209)","(206, 206)"
6,1.725695406710877,0.15201821172072252,18.12511176915143,-0.23914323023207285,212.27770129952165,255.96973417710382,220,260,14.269938718683687,-2.796349281697388,14.099086252099099,17.90810172349326,-2.2015716865135255,"(217, 266)","(203, 263)","(220, 248)","(206, 245)"
7,1.7088148995490369,0.14960095468326573,18.027251303073566,-0.23910372004381217,211.93908486399934,303.0171725040566,220,300,14.193453742320413,-2.480203674954122,14.058481757373716,17.855821999418332,-1.95274673549331,"(217, 312)","(203, 310)","(220, 295)","(206, 293)"
8,1.7101919893426145,0.1457083103053482,18.191812759595045,-0.23821277828465065,256.7285950116312,14.467575122846757,260,20,14.335785104676637,-2.527655322094583,14.196730089535771,18.015354841158473,-1.9918808529473218,"(262, 24)","(248, 22)","(265, 6)","(250, 4)"
9,1.7319446554420788,0.15064656494446804,18.090857215396955,-0.24812388467413285,265.77272921614974,56.17880548274493,260,60,14.11563149172697,-2.902709928832705,13.932744893309792,17.856466331750415,-2.264877954368423,"(271, 66)","(257, 63)","(274, 48)","(260, 46)"
10,1.7266333883747065,0.15039361017196998,17.91642451625753,-0.23870567563576772,254.45023156674858,101.81935052405942,260,100,14.111812141974092,-2.780755782755111,13.940804623902682,17.699312549458746,-2.1902530375600415,"(260, 111)","(246, 109)","(262, 94)","(248, 91)"
