,angleRotated,color,length,logWidthLengthRatio,x,y,centerX,centerY,width,lengthRotatedProjectX,widthRotatedProjectX,lengthRotatedProjectY,widthRotatedProjectY,vertexRightBottom,vertexRightTop,vertexLeftBottom,vertexLeftTop
0,0.7973155976054731,0.8485391489784582,29.816779340331053,-0.8821403080533101,215.00560918436523,25.78938424547478,220,20,12.341048619157252,20.83089265062456,8.82981378854222,21.333406704231475,8.621825182643917,"(229, 32)","(221, 40)","(209, 10)","(200, 19)"
1,0.7672790299093807,0.8523591017422468,29.995736036659046,-0.8784814963206253,220.23279133636666,58.54343167330737,220,60,12.460625878642125,21.590995975386832,8.64990793442965,20.822417563091843,8.969185582502838,"(235, 64)","(226, 73)","(213, 43)","(205, 52)"
2,0.7819852040754126,0.8470849353733887,29.961010413476508,-0.883476241719237,224.55705142734277,96.16919623605675,220,100,12.384189785389324,21.257815811906877,8.727006537475123,21.11320468104001,8.786780612682197,"(239, 102)","(230, 111)","(218, 81)","(209, 90)"
3,0.7658564437832504,0.8476830443755089,29.9624288551221,-0.8774920290253446,220.75484021333,143.47204950457825,220,140,12.459111420732235,21.596588351129444,8.636089993713084,20.768594427406814,8.980390137110367,"(235, 149)","(227, 158)","(214, 128)","(205, 137)"
4,0.7888286291858465,0.851188479372911,30.028952049103943,-0.8831968200673093,221.46331216272972,177.35246412813183,220,180,12.415741763275241,21.16070943107896,8.809320412288498,21.30639194093711,8.749086661244943,"(236, 183)","(227, 192)","(215, 162)","(206, 171)"
5,0.7774181023259203,0.8535592252505815,30.04711737714392,-0.8784197435433252,220.67196713789255,217.33125394559164,220,220,12.482741187879881,21.415390683521725,8.755913590856453,21.076297221001486,8.89678620362702,"(235, 223)","(227, 232)","(214, 202)","(205, 211)"
6,0.7822229936610737,0.8484168749812424,30.13856236564546,-0.879420416686137,220.06598981713648,259.37839271869575,220,260,12.508208100167622,21.378740903425268,8.816511001490595,21.243407891675766,8.872677365806458,"(235, 265)","(226, 274)","(213, 244)","(204, 253)"
7,0.7844124864350673,0.8505284188110029,30.071132593619478,-0.8783027706424055,214.97277085167954,298.3212559641304,220,300,12.494179437773118,21.284450385980197,8.826006536502485,21.242532505089667,8.843422891668588,"(230, 304)","(221, 313)","(208, 283)","(199, 292)"
8,0.7975202011806416,0.849682936385294,30.08446352922543,-0.8757764244291055,260.08533583582624,25.87328515910906,260,20,12.531336813564637,21.013500302911353,8.967752876396922,21.52923015021298,8.752931547937242,"(275, 32)","(266, 41)","(254, 10)","(245, 19)"
9,0.776058764083984,0.8489995727735563,30.04238631807806,-0.876859497049427,265.0136773751898,54.4505168096983,260,60,12.500264007810422,21.44064424454254,8.756086009510211,21.04385302323718,8.921185911022157,"(280, 60)","(271, 69)","(258, 39)","(249, 48)"
