,angleRotated,color,length,logWidthLengthRatio,x,y,centerX,centerY,width,lengthRotatedProjectX,widthRotatedProjectX,lengthRotatedProjectY,widthRotatedProjectY,vertexRightBottom,vertexRightTop,vertexLeftBottom,vertexLeftTop
0,2.068350285133929,0.210973473409639,25.29673900996326,-0.49375026283675105,504.5885102347938,28.981155162496755,510,30,15.439439339094209,-12.073564428918845,13.567447928385757,22.229575941050758,-7.368897055605463,"(505, 43)","(491, 36)","(517, 21)","(503, 14)"
1,2.130398751155996,0.23544508289716723,25.627577171638457,-0.7723535247787199,511.4221087453133,83.18352038518061,510,90,11.838009279882673,-13.604381606162052,10.03231310387061,21.718506228610757,-6.284199033806485,"(509, 97)","(499, 90)","(523, 75)","(513, 69)"
2,2.285085033069318,0.3905154505262289,26.233192449964722,-0.4595804200797229,513.3331679952107,147.87781782663592,510,150,16.567535310112035,-17.184843849893884,12.517756818231758,19.820734798983878,-10.853063645414663,"(510, 163)","(498, 152)","(528, 143)","(515, 132)"
3,1.806099569649505,0.30797977498465806,22.788429071556067,-0.5643341290615146,505.70292727446736,210.8593191048928,510,210,12.960662147112531,-5.312846106701056,12.603514105655345,22.160464024831544,-3.021621333016823,"(509, 223)","(496, 220)","(514, 201)","(502, 198)"
4,2.0251012223480203,0.2712997242465598,29.20433087326577,-0.4831056057631278,509.7060897077201,265.03113857851855,510,270,18.01512008642088,-12.815964966634022,16.18777950026822,26.242027050690915,-7.905716069962352,"(511, 282)","(495, 274)","(524, 255)","(508, 247)"
5,2.211203954428179,0.36387479798736255,30.13616718533912,-0.45246686259576263,507.99476236935345,326.0618078140957,510,330,19.168324584855096,-18.00703338033381,15.37016434830445,24.164753701667525,-11.453502315731686,"(506, 343)","(491, 332)","(524, 319)","(509, 308)"
6,2.079709623222271,0.25373505251186484,33.22475944788681,-0.5868889102307114,515.3112833720485,393.9863779867064,510,390,18.474778068814437,-16.188051178680283,16.13355251002391,29.014335067451945,-9.001439223715733,"(515, 412)","(499, 403)","(531, 383)","(515, 374)"
7,1.347351292295363,0.33465055428722557,32.024481869177606,-0.5422550012707467,502.777686636549,445.1275042351765,510,450,18.62017494659321,7.096315243179096,18.15727462561158,31.228348482728144,4.126050558567996,"(515, 458)","(497, 462)","(508, 427)","(490, 431)"
8,1.7931229158220507,0.3483942130207467,33.67118286610095,-0.5104845965089567,516.6975910574323,500.79225418492,510,510,20.209600569257905,-7.424480423797008,19.712183244146075,32.84243666415549,-4.456207683463161,"(522, 519)","(503, 514)","(530, 486)","(510, 482)"
9,1.8260937008279492,0.18193789138648978,27.755851233472434,-0.40639811391188,504.55742577863,572.2315676860591,510,570,18.486644626773447,-7.009272693185257,17.887459968785446,26.856235291031034,-4.66849070061297,"(509, 587)","(492, 583)","(517, 561)","(499, 556)"
10,2.0404260653563955,0.2787771966754079,31.204899221076275,-0.5092699922849077,508.6684586908207,638.9344201823382,510,630,18.75208819320988,-14.121968771341443,16.72191049322082,27.826529309613584,-8.486372668144666,"(509, 657)","(493, 648)","(524, 629)","(507, 620)"
11,2.034963011042683,0.34691882903844484,28.78363077590486,-0.3996300970584728,508.41921138149104,699.2270847120068,510,690,19.30138302481,-12.88579279667977,17.25919890079258,25.738176793328876,-8.640800887261769,"(510, 716)","(493, 707)","(523, 690)","(506, 682)"
12,1.7414597279082582,0.1763425449278066,36.366734131770286,-0.6405073386023097,508.10668535723266,751.7297289583955,510,750,19.166177186293,-6.176386106542165,18.887736987688776,35.83840964766404,-3.2551097401273035,"(514, 771)","(495, 768)","(520, 735)","(501, 732)"
13,2.170836782084816,0.46915464120136163,33.81812352522851,-0.4300970797036353,510.5666911664889,808.4252038777054,510,810,21.996861367197535,-19.096278057043023,18.154290618368638,27.910529252160572,-12.421096656556534,"(510, 828)","(491, 816)","(529, 800)","(511, 788)"
14,2.4575459095291934,0.453494699000751,26.78743377829622,-0.5864489795070209,509.849899717696,870.9487490778897,510,870,14.901828285928067,-20.760844995578115,9.41697947577028,16.92790369467479,-11.549241698752656,"(504, 885)","(494, 873)","(524, 868)","(515, 856)"
15,2.4635312477883424,0.2529761298074897,26.26049105661777,-0.5753124525394483,511.20864265783297,930.9168696146768,510,930,14.77228981419518,-20.45141390613184,9.266427624168914,16.472797569774816,-11.504515002407267,"(505, 944)","(496, 933)","(526, 928)","(516, 916)"
16,1.4391042787997417,0.23801928042541032,31.10538895957201,-0.5271220330745333,570.0165625453205,27.224331462527836,570,30,18.36155450327361,4.0845023296173295,18.20256413832257,30.836051353012355,2.41108742415959,"(581, 41)","(562, 43)","(577, 10)","(558, 13)"
17,2.0777745502417924,0.3722965869115392,35.45415694291604,-0.3839409487261444,575.6263856155848,89.5391948310724,570,90,24.15036658578105,-17.214332767367353,21.11262922888027,30.994580040827536,-11.725915455581301,"(577, 110)","(556, 99)","(594, 79)","(573, 68)"
18,1.7454878122313182,0.330120920323115,22.88955129242816,-0.46719177242484167,568.4842471372555,148.92601582702144,570,150,14.346252504245466,-3.9783030539152446,14.127905509893017,22.541177058439256,-2.493440759092508,"(573, 161)","(559, 158)","(577, 138)","(563, 136)"
