,angleRotated,color,length,logWidthLengthRatio,x,y,centerX,centerY
0,0.12231295048246477,0.14216793881798828,0.1240153526501237,0.31040587974585787,35.04940798754791,31.681061759328188,30,30
1,0.17180726405617974,0.11497118542612772,0.22903431734791188,0.3630909562255614,27.224079952154515,88.82155985378112,30,90
2,0.2966152171903921,0.15961748055793687,0.1881307091944779,0.2680112468392472,28.865739457203553,148.00528289113788,30,150
3,0.19757961364347287,0.03837416136454457,0.25425217621782437,0.2825283583785524,30.32789090971949,211.41908956407718,30,210
4,0.16326023059669545,0.10172161385748785,0.1962887716268802,0.32500916030603383,38.60879518430164,273.1930819086223,30,270
5,0.2795705771057932,0.07427623476752868,0.19728604707374323,0.3543815718544168,30.20478766720929,330.9214556560006,30,330
6,0.19627985972846196,0.03850061997422182,0.1497804704486029,0.27596315705996544,29.490478682198336,383.73816168786493,30,390
7,0.259088410672041,0.09837000980856285,0.17331842859678603,0.3165322976284787,28.3889769530447,458.81655859078364,30,450
8,0.19689184779907548,0.08574705239296326,0.27316137966400966,0.34552688585628843,27.530327539170965,507.47648427444665,30,510
9,0.2504810819959672,0.07011634481491788,0.2639489535795166,0.2576490992125412,34.112341406438155,566.4395508898637,30,570
10,0.25092082519949055,0.16336239865630586,0.23824225582792827,0.2706652106624949,31.60524006716216,632.7214048428594,30,630
11,0.24826631915693298,0.019307449470849156,0.2391167844863907,0.3295591222187953,28.636194658749197,685.4124137696994,30,690
12,0.26683238413227,0.054436692060629094,0.24478549407837952,0.34605879138734197,29.220835455333738,751.2904179847269,30,750
13,0.24276288687756964,0.11044544861484133,0.24975823940973985,0.22876353252456805,31.852973522736693,803.8441428030501,30,810
14,0.262436866255027,0.08188920729759698,0.24012834866415217,0.32700624316593885,25.150524833234424,868.6751255502536,30,870
15,0.2214240005608049,0.08839844142820298,0.17975995401371817,0.2122054998886536,30.27690362046448,930.1700055268253,30,930
16,0.21812853227902096,0.12144018209755184,0.1731563560247354,0.23901532610295517,86.78433126184213,34.07797447199816,90,30
17,0.30642103584348135,0.09993398831028408,0.2458669295029339,0.261095060447559,83.08591881780977,96.62593239183242,90,90
18,0.2953155824275035,0.021920780482935373,0.30232392309556194,0.31648617581324545,88.42991498927674,160.2138103936855,90,150
19,0.24753562914892246,0.09198197950482476,0.17636823054911382,0.35348647958696106,78.72702559172915,217.04243833331574,90,210
20,0.2471625515530761,0.0890207275505156,0.2377454578240577,0.29595111095793636,95.6688799463313,269.89813057071683,90,270
21,0.21399469631158458,0.13400094214842942,0.3184524747946519,0.33772629904809903,84.28112974746885,333.02518552879826,90,330
22,0.27628926626763967,0.21301904392305204,0.2877297615969237,0.2474825024558845,85.61591202315114,390.48091764614384,90,390
23,0.281936417754559,0.057733555594890004,0.26710188632616494,0.3264391312275075,85.40032492535498,447.45380997267966,90,450
24,0.20944435624478405,0.07754097631555937,0.28495642828048956,0.3335913609534175,86.70342051403418,513.5949582612581,90,510
