,angleRotated,color,length,logWidthLengthRatio,x,y,centerX,centerY,width,lengthRotatedProjectX,widthRotatedProjectX,lengthRotatedProjectY,widthRotatedProjectY,vertexRightBottom,vertexRightTop,vertexLeftBottom,vertexLeftTop
0,0.6313402708260456,0.4526045559272597,7.703129636246539,-0.5237546090173908,504.64868348104665,31.815546371272024,510,30,4.562506226094463,6.218252562136713,2.6929152938184435,4.5465966685313015,3.6830246107607625,"(509, 32)","(506, 35)","(502, 27)","(500, 31)"
1,1.11795557356444,0.3670654299850957,6.8969224257555695,-0.6117234891116934,506.3714152232586,93.99663543613316,510,90,3.740995669323061,3.017553387440291,3.3639326390820585,6.201766724155119,1.6367668733244551,"(509, 96)","(506, 97)","(506, 90)","(503, 91)"
2,0.6277486929334137,0.4425072800458885,4.785373937883586,-0.8987105555008953,509.59672090889734,153.90691564854666,510,150,1.948098199340177,3.873051035435595,1.1441651159938968,2.810565673007254,1.5766967944456258,"(512, 154)","(510, 156)","(508, 151)","(507, 153)"
3,0.6121789563379927,0.4970311549451184,8.041489690575546,-0.9782643792986545,516.8690503686173,205.19139874029398,510,210,3.0233030885647025,6.581137631256173,1.7373473961803336,4.621058744713887,2.4742646564808473,"(521, 206)","(519, 208)","(514, 201)","(512, 204)"
4,0.2848922818136039,0.36051647775335727,14.72144072788271,-0.9468304413493641,509.7115856785859,271.5831051488505,510,270,5.71145920007697,14.128047906633208,1.6052288918106423,4.137520930755621,5.481241319175816,"(517, 270)","(515, 276)","(503, 266)","(501, 272)"
5,0.49164785755722223,0.39651833109159923,15.656914505279811,-0.7527367945326162,513.7851783681538,335.6073092114488,510,330,7.375589611135127,13.802449061981015,3.481862497772422,7.391303790067132,6.501996282565102,"(522, 336)","(518, 342)","(508, 328)","(505, 335)"
6,0.4549583547828653,0.5657529530749895,12.711540840260485,-0.564642842788501,514.179774672234,387.70226865519305,510,390,7.22731404390765,11.418514375313523,3.1758617882277216,5.585767628031859,6.492146809133305,"(521, 387)","(518, 393)","(510, 381)","(506, 388)"
7,0.5118877965682851,0.43348270423549456,13.577285367958137,-0.8334373920461854,504.51441682366413,455.05182844591445,510,450,5.900049913759569,11.836967581008015,2.8899856956266725,6.650479414984711,5.143789620885317,"(511, 455)","(508, 460)","(500, 449)","(497, 454)"
8,0.5515694599459603,0.6215681972349255,12.631886181004912,-0.9002630967535068,512.8312594035507,514.34368420808,510,510,5.134390647266018,10.758617070865885,2.6905469421734343,6.619418948241306,4.372976614469136,"(519, 515)","(516, 519)","(508, 508)","(506, 513)"
9,0.4814492924199724,0.505926941361858,8.268723134244771,-0.7920659835917805,504.9624117958809,573.5396705800589,510,570,3.7449719097739798,7.328773868955264,1.7341624406635767,3.828949705665139,3.3192612482882264,"(509, 573)","(507, 577)","(502, 569)","(500, 573)"
10,0.3102863503220074,0.3132303973988705,12.796612320958983,-0.9765184382076797,505.6526412964321,628.8610965085658,510,630,4.819460706881002,12.185525163796303,1.4715323232113366,3.9072065949225587,4.589313034312888,"(512, 628)","(511, 633)","(500, 624)","(498, 629)"
11,0.5989378569500243,0.5299942635996446,13.808448403709464,-0.910405762332165,509.64563499228416,696.8178918590631,510,690,5.555980113924483,11.40487917979851,3.132270076777006,7.784727240700533,4.588877770485032,"(516, 698)","(513, 703)","(505, 690)","(502, 695)"
12,0.5052268657289115,0.5113817557456384,11.490097277091003,-0.9416460885157261,508.69231997323817,749.0186995967831,510,750,4.480969680511768,10.054578441466372,2.1688160990136987,5.56127573506419,3.9211383559273623,"(514, 749)","(512, 753)","(504, 744)","(502, 748)"
13,0.5574230383646864,0.4181158957103406,18.949623383289634,-0.6337585769534113,510.83039202026015,808.064120484601,510,810,10.054552129307218,16.081051050331507,5.318869062907624,10.024371475815785,8.532505517876944,"(521, 808)","(516, 817)","(505, 798)","(500, 807)"
14,0.19971222394368818,0.44436533066724176,22.98493285858452,-0.797455837864102,512.7941740592049,858.8814359736862,510,870,10.354105112406094,22.528077656765177,2.05412277988194,4.559918376944484,10.148303911685149,"(525, 856)","(523, 866)","(502, 851)","(500, 861)"
15,0.8059267414958401,0.32404740287351574,2.98026784140065,-0.5219491289194862,511.27963035095746,926.6574603338181,510,930,1.7683803076556903,2.0636653480334797,1.2758380591463936,2.1501817918056947,1.2245024129571969,"(512, 927)","(511, 928)","(510, 924)","(509, 926)"
16,0.2724590460066767,0.4721699313260363,0.14130540068242936,-1.0529630970364143,566.3447539133051,27.14683905629433,570,30,0.04930179121321174,0.13609293811744144,0.013267140848379651,0.03802536596252777,0.04748315059618915,"(566, 27)","(566, 27)","(566, 27)","(566, 27)"
