,angleRotated,color,length,logWidthLengthRatio,x,y,centerX,centerY,width,lengthRotatedProjectX,widthRotatedProjectX,lengthRotatedProjectY,widthRotatedProjectY,vertexRightBottom,vertexRightTop,vertexLeftBottom,vertexLeftTop
0,0.7718869820105406,0.4997796421739911,4.134984214693744,-0.4950842385508767,13.997027947909466,7.4230811078264365,10,10,2.52035375951575,2.963112311334082,1.7579182243626867,2.884104694040567,1.8060749124991227,"(16, 7)","(14, 9)","(13, 5)","(11, 6)"
1,0.7808102109360888,0.49836115674243703,5.979856520928451,-0.4979825146850102,15.829875868631586,27.58490733916428,10,30,3.6342910582062466,4.247752210941308,2.558014580511732,4.208952977325091,2.581595030528078,"(19, 28)","(16, 30)","(14, 24)","(12, 26)"
2,0.7940071069945002,0.4968173978343304,5.734334185235265,-0.5016639483262357,13.627299674880843,48.59696983352644,10,50,3.472267013955533,4.019729333006035,2.4763095319688384,4.089543328701708,2.4340356032901296,"(16, 49)","(14, 51)","(12, 45)","(10, 47)"
3,0.7714543189144234,0.5021570666244614,6.675373224920367,-0.49852554039487934,6.048856524838527,73.72746855429939,10,70,4.054792748596605,4.785558430698186,2.8269146228732533,4.653927180173456,2.906870817400901,"(9, 74)","(7, 77)","(5, 69)","(2, 72)"
4,0.7709898926167247,0.49400285488735896,7.7822160693303974,-0.5033889724617866,7.239341098037502,89.31761665380066,10,90,4.704183254421916,5.581570494636137,3.2780891762396136,5.423002651958744,3.3739400474525714,"(11, 90)","(8, 93)","(6, 84)","(2, 88)"
5,0.7909366690824222,0.49811462405419205,5.299576937639851,-0.4914072599119269,16.2369164740346,114.1387557523425,10,110,3.242095027848588,3.7265546086877586,2.305169218389185,3.768064021010287,2.2797752179088904,"(19, 114)","(16, 117)","(15, 111)","(13, 113)"
6,0.8016740550758134,0.49969275791139073,6.311681596125807,-0.483380381606358,10.099588697709498,131.0973549624624,10,130,3.892383739478046,4.389805099002209,2.796761054997181,4.535078363561914,2.7071717301649247,"(13, 132)","(10, 134)","(9, 127)","(6, 130)"
7,0.7844561335414685,0.50147962224015,7.60420481149311,-0.4920449085466708,8.027422970311578,152.40189998705972,10,150,4.649020026600145,5.382047681371763,3.284255343281273,5.37191712245971,3.290448912816855,"(12, 153)","(9, 156)","(6, 148)","(3, 151)"
8,0.7987216909376453,0.5004767600352884,6.7436062565295725,-0.4810108038755187,30.44315910749694,9.0733467601844,30,10,4.168615769139395,4.704495789503044,2.986666874069125,4.831557172346502,2.9081228333851015,"(34, 10)","(31, 12)","(29, 5)","(26, 8)"
9,0.791885216960929,0.49707728065048545,6.717597535967445,-0.4884136079671416,24.983902961556915,27.60412586250585,30,30,4.121911339409638,4.719145156091913,2.9334773709856865,4.780772495211431,2.895662895412493,"(28, 28)","(25, 31)","(24, 23)","(21, 26)"
10,0.7756828562854792,0.5011977836248253,6.248710255970822,-0.4931216870079571,32.34701618147138,52.99176357381614,30,50,3.816193257874367,4.461223333750543,2.6721128644860674,4.375370410545218,2.724544699742296,"(35, 53)","(33, 56)","(31, 49)","(28, 52)"
11,0.7797216221504562,0.4951626802141495,8.336234344882662,-0.47875149789655874,29.612624148454778,69.17395484704504,30,70,5.1647675623473,5.927973668559021,3.631252469990145,5.861052058945747,3.6727141833071277,"(34, 70)","(30, 73)","(28, 64)","(24, 68)"
